TIMESTAMP,CONTAINER,NAME,ID,CPU_PERC,MEM_USAGE,MEM_PERC,NET_IO,BLOCK_IO,PIDS
1740724317,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,2.03%,74.34MiB / 3.785GiB,1.92%,200MB / 232MB,0B / 0B,35
1740724317,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,3.34%,532.9MiB / 3.785GiB,13.75%,52.8MB / 98.5MB,0B / 0B,240
1740724317,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.58%,532.9MiB / 3.785GiB,13.75%,52.8MB / 98.5MB,0B / 0B,240
1740724329,1816988b22e4,reverse-proxy-api-1,1816988b22e4,49.89%,76.74MiB / 1000MiB,7.67%,6.01MB / 3.47MB,0B / 0B,24
1740724329,1816988b22e4,reverse-proxy-api-1,1816988b22e4,49.89%,76.74MiB / 1000MiB,7.67%,6.01MB / 3.47MB,0B / 0B,24
1740724329,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,8.48%,1.9GiB / 3.785GiB,50.20%,186MB / 149MB,0B / 0B,1829
1740724329,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,8.48%,1.9GiB / 3.785GiB,50.20%,186MB / 149MB,0B / 0B,1829
1740724329,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,2.25%,75.91MiB / 3.785GiB,1.96%,200MB / 232MB,0B / 0B,35
1740724329,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,2.25%,75.91MiB / 3.785GiB,1.96%,200MB / 232MB,0B / 0B,35
1740724329,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.79%,533.4MiB / 3.785GiB,13.76%,53MB / 98.6MB,0B / 0B,240
1740724329,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,2.01%,533.4MiB / 3.785GiB,13.76%,52.9MB / 98.6MB,0B / 0B,240
1740724342,1816988b22e4,reverse-proxy-api-1,1816988b22e4,55.30%,75.63MiB / 1000MiB,7.56%,6.2MB / 3.55MB,0B / 0B,24
1740724342,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,27.92%,1.895GiB / 3.785GiB,50.08%,186MB / 149MB,0B / 0B,1829
1740724342,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,4.58%,75.65MiB / 3.785GiB,1.95%,201MB / 232MB,0B / 0B,35
1740724342,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,2.10%,533.4MiB / 3.785GiB,13.76%,53.1MB / 98.6MB,0B / 0B,240
1740724342,1816988b22e4,reverse-proxy-api-1,1816988b22e4,59.52%,76.34MiB / 1000MiB,7.63%,6.24MB / 3.57MB,0B / 0B,21
1740724342,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,14.25%,1.897GiB / 3.785GiB,50.11%,186MB / 149MB,0B / 0B,1829
1740724342,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,2.67%,75.98MiB / 3.785GiB,1.96%,201MB / 233MB,0B / 0B,35
1740724342,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.66%,534.4MiB / 3.785GiB,13.79%,53.2MB / 98.6MB,0B / 0B,247
1740724355,1816988b22e4,reverse-proxy-api-1,1816988b22e4,50.90%,75.73MiB / 1000MiB,7.57%,6.39MB / 3.62MB,0B / 0B,20
1740724355,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,13.18%,1.901GiB / 3.785GiB,50.21%,186MB / 149MB,0B / 0B,1829
1740724355,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,5.72%,76.54MiB / 3.785GiB,1.97%,201MB / 233MB,0B / 0B,35
1740724355,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,3.14%,531.6MiB / 3.785GiB,13.72%,53.3MB / 98.7MB,0B / 0B,247
1740724358,1816988b22e4,reverse-proxy-api-1,1816988b22e4,50.78%,73.65MiB / 1000MiB,7.37%,6.41MB / 3.63MB,0B / 0B,20
1740724358,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,51.73%,1.893GiB / 3.785GiB,50.00%,186MB / 150MB,0B / 0B,1691
1740724358,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.87%,76.48MiB / 3.785GiB,1.97%,201MB / 233MB,0B / 0B,35
1740724358,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,18.91%,531.8MiB / 3.785GiB,13.72%,53.3MB / 98.7MB,0B / 0B,247
1740724368,1816988b22e4,reverse-proxy-api-1,1816988b22e4,50.86%,74.99MiB / 1000MiB,7.50%,6.51MB / 3.73MB,0B / 0B,21
1740724368,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,0.15%,108.6MiB / 3.785GiB,2.80%,187MB / 150MB,0B / 0B,44
1740724368,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,0.16%,67.32MiB / 3.785GiB,1.74%,201MB / 233MB,0B / 0B,35
1740724368,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,5.38%,530.9MiB / 3.785GiB,13.70%,53.4MB / 98.7MB,0B / 0B,235
